Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
Dezmon Briscoe,TAM,WR,22.0,16.0,2.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,6.0,109.7,0.0,0.0,0.0
Scott Chandler,BUF,TE,26.0,14.0,9.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,6.0,110.9,0.0,1.0,1.0
Anthony Fasano,MIA,TE,27.0,15.0,15.0,54.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,5.0,107.1,0.0,0.0,0.0
Jason Avant,PHI,RB,28.0,16.0,7.0,81.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,1.0,123.9,0.0,2.0,1.0
Isaac Redman,PIT,RB,27.0,16.0,1.0,22.0,18.0,0.0,0.0,0.0,479.0,3.0,110.0,78.0,0.0,87.7,0.0,2.0,2.0
Davone Bess,MIA,WR,26.0,16.0,4.0,86.0,51.0,0.0,0.0,0.0,9.0,0.0,2.0,537.0,3.0,119.6,0.0,5.0,2.0
Preston Parker,TAM,WR,24.0,16.0,0.0,65.0,40.0,0.0,0.0,0.0,-3.0,0.0,1.0,554.0,3.0,111.1,0.0,8.0,1.0
Andre Roberts,ARI,WR,23.0,16.0,16.0,98.0,51.0,0.0,0.0,0.0,27.0,0.0,3.0,586.0,2.0,124.3,0.0,1.0,0.0
Tony Scheffler,DET,TE,28.0,15.0,5.0,43.0,26.0,0.0,0.0,0.0,5.0,0.0,1.0,347.0,6.0,97.2,0.0,1.0,0.0
Joel Dreessen,HOU,TE,29.0,16.0,10.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,6.0,99.3,0.0,0.0,0.0
Daniel Thomas,MIA,RB,24.0,13.0,2.0,16.0,12.0,0.0,0.0,0.0,581.0,0.0,165.0,72.0,1.0,81.3,0.0,2.0,1.0
Jeremy Shockey,CAR,TE,31.0,15.0,13.0,62.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,4.0,104.5,0.0,2.0,1.0
Lance Ball,DEN,RB,26.0,16.0,0.0,32.0,16.0,0.0,0.0,0.0,402.0,1.0,96.0,148.0,1.0,79.0,0.0,2.0,2.0
Maurice Morris,DET,RB,32.0,16.0,5.0,35.0,26.0,0.0,0.0,0.0,316.0,1.0,80.0,230.0,1.0,92.6,0.0,1.0,0.0
Michael Jenkins,MIN,WR,29.0,11.0,7.0,55.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,3.0,96.6,0.0,2.0,3.0
Jacoby Jones,HOU,WR,27.0,16.0,10.0,65.0,31.0,0.0,0.0,0.0,17.0,0.0,4.0,512.0,2.0,95.9,0.0,2.0,0.0
Donovan McNabb,MIN,QB,35.0,6.0,6.0,0.0,0.0,1026.0,4.0,156.0,59.0,1.0,14.0,0.0,0.0,64.94,2.0,2.0,0.0
Dan Orlovsky,IND,QB,28.0,8.0,5.0,0.0,0.0,1201.0,6.0,193.0,5.0,0.0,6.0,0.0,0.0,58.53999999999999,4.0,7.0,3.0
Kevin Walter,HOU,WR,30.0,15.0,14.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,3.0,104.4,0.0,0.0,0.0
Ricky Williams,BAL,RB,34.0,16.0,0.0,20.0,13.0,0.0,0.0,0.0,444.0,2.0,108.0,83.0,0.0,73.7,0.0,2.0,2.0
Devery Henderson,NOR,WR,29.0,16.0,13.0,50.0,32.0,0.0,0.0,0.0,9.0,0.0,1.0,503.0,2.0,95.2,0.0,1.0,0.0
Sidney Rice,SEA,WR,25.0,9.0,9.0,57.0,32.0,55.0,0.0,1.0,3.0,0.0,2.0,484.0,2.0,94.9,0.0,1.0,0.0
Roy Williams,CHI,WR,30.0,15.0,9.0,63.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,2.0,99.7,0.0,0.0,0.0
Brian Hartline,MIA,WR,25.0,16.0,10.0,66.0,35.0,0.0,0.0,0.0,9.0,0.0,1.0,549.0,1.0,96.8,0.0,0.0,0.0
Andre Johnson,HOU,WR,30.0,7.0,7.0,51.0,33.0,0.0,0.0,0.0,8.0,0.0,1.0,492.0,2.0,95.0,0.0,0.0,0.0
Arrelious Benn,TAM,WR,23.0,14.0,14.0,51.0,30.0,0.0,0.0,0.0,-7.0,0.0,6.0,441.0,3.0,91.4,0.0,0.0,0.0
Danny Woodhead,NWE,RB,26.0,15.0,4.0,31.0,18.0,0.0,0.0,0.0,351.0,1.0,77.0,157.0,0.0,74.80000000000003,0.0,1.0,0.0
Chad Henne,MIA,QB,26.0,4.0,4.0,0.0,0.0,868.0,4.0,112.0,112.0,1.0,15.0,0.0,0.0,59.92,4.0,1.0,0.0
Bernard Scott,CIN,RB,27.0,16.0,1.0,17.0,13.0,0.0,0.0,1.0,380.0,3.0,112.0,38.0,0.0,72.8,0.0,0.0,0.0
Joseph Addai,IND,RB,28.0,12.0,11.0,22.0,15.0,0.0,0.0,0.0,433.0,1.0,118.0,93.0,0.0,73.6,0.0,1.0,0.0
Austin Collie,IND,WR,26.0,16.0,5.0,96.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,1.0,111.4,0.0,0.0,0.0
Ben Obomanu,SEA,WR,28.0,16.0,7.0,61.0,37.0,0.0,0.0,0.0,13.0,0.0,1.0,436.0,2.0,93.9,0.0,0.0,0.0
Dennis Pitta,BAL,TE,26.0,16.0,2.0,56.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,3.0,98.5,0.0,0.0,0.0
Visanthe Shiancoe,MIN,TE,31.0,16.0,14.0,70.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,3.0,94.9,0.0,0.0,0.0
Golden Tate,SEA,WR,23.0,16.0,5.0,58.0,35.0,0.0,0.0,0.0,14.0,0.0,5.0,382.0,3.0,92.6,0.0,1.0,0.0
Chris Ogbonnaya,2TM,RB,25.0,13.0,4.0,31.0,23.0,0.0,0.0,0.0,340.0,1.0,76.0,165.0,0.0,77.5,0.0,2.0,1.0
Harry Douglas,ATL,WR,27.0,16.0,4.0,62.0,39.0,0.0,0.0,0.0,3.0,0.0,1.0,498.0,1.0,95.1,0.0,0.0,0.0
Evan Moore,CLE,TE,26.0,16.0,4.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,4.0,90.4,0.0,0.0,0.0
Legedu Naanee,CAR,RB,28.0,15.0,10.0,76.0,44.0,27.0,0.0,1.0,0.0,0.0,0.0,467.0,1.0,97.78,0.0,0.0,0.0
Danario Alexander,STL,WR,25.0,10.0,5.0,60.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,2.0,81.1,0.0,0.0,0.0
Kevin Boss,OAK,TE,27.0,14.0,11.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,3.0,82.8,0.0,0.0,0.0
Jason Hill,JAX,WR,26.0,10.0,10.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,3.0,79.7,0.0,0.0,0.0
Devin Aromashodu,MIN,WR,27.0,16.0,6.0,84.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,1.0,78.8,0.0,1.0,0.0
John Beck,WAS,QB,30.0,4.0,3.0,0.0,0.0,858.0,2.0,132.0,43.0,2.0,10.0,0.0,0.0,48.62,4.0,3.0,1.0
Kahlil Bell,CHI,RB,25.0,13.0,3.0,23.0,19.0,0.0,0.0,0.0,337.0,0.0,79.0,133.0,1.0,70.0,0.0,3.0,1.0
Lavelle Hawkins,TEN,WR,25.0,16.0,2.0,77.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1.0,100.0,0.0,1.0,0.0
Marcel Reece,OAK,RB,26.0,12.0,6.0,36.0,27.0,0.0,0.0,0.0,112.0,0.0,17.0,301.0,2.0,78.3,0.0,1.0,1.0
Ben Watson,CLE,TE,31.0,13.0,11.0,70.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,2.0,90.0,0.0,0.0,0.0
Delone Carter,IND,RB,24.0,16.0,3.0,8.0,5.0,0.0,0.0,0.0,377.0,2.0,101.0,18.0,0.0,50.5,0.0,3.0,3.0
Tim Hightower,WAS,RB,25.0,5.0,5.0,15.0,10.0,0.0,0.0,0.0,321.0,1.0,84.0,78.0,1.0,61.90000000000001,0.0,0.0,0.0
Thomas Jones,KAN,RB,33.0,16.0,8.0,7.0,5.0,0.0,0.0,0.0,478.0,0.0,153.0,43.0,0.0,57.1,0.0,0.0,0.0
John Kuhn,GNB,RB,29.0,16.0,3.0,18.0,15.0,0.0,0.0,0.0,78.0,4.0,30.0,77.0,2.0,66.5,0.0,1.0,0.0
LaRod Stephens-Howling,ARI,RB,24.0,14.0,1.0,17.0,13.0,0.0,0.0,0.0,167.0,0.0,43.0,234.0,2.0,65.1,0.0,0.0,0.0
Kellen Davis,CHI,TE,26.0,16.0,15.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,5.0,68.6,0.0,0.0,0.0
Brandon Gibson,STL,WR,24.0,15.0,9.0,71.0,36.0,0.0,0.0,0.0,16.0,0.0,2.0,431.0,1.0,86.69999999999996,0.0,0.0,0.0
Stevan Ridley,NWE,RB,22.0,16.0,2.0,5.0,3.0,0.0,0.0,0.0,441.0,1.0,87.0,13.0,0.0,54.4,0.0,1.0,0.0
Jacquizz Rodgers,ATL,RB,21.0,16.0,0.0,27.0,21.0,0.0,0.0,0.0,205.0,1.0,57.0,188.0,1.0,70.3,0.0,1.0,1.0
Joe Webb,MIN,QB,25.0,11.0,1.0,5.0,1.0,376.0,3.0,63.0,154.0,2.0,22.0,9.0,0.0,50.34,2.0,1.0,1.0
Cadillac Williams,STL,RB,29.0,11.0,1.0,23.0,14.0,0.0,0.0,0.0,361.0,1.0,87.0,93.0,0.0,63.40000000000001,0.0,1.0,1.0
Andre Caldwell,CIN,WR,26.0,13.0,2.0,68.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,3.0,86.7,0.0,0.0,0.0
Mohamed Massaquoi,CLE,WR,25.0,14.0,13.0,74.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,2.0,81.4,0.0,0.0,0.0
Hines Ward,PIT,WR,35.0,15.0,9.0,63.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,2.0,94.1,0.0,1.0,1.0
T.J. Yates,HOU,QB,24.0,6.0,5.0,0.0,0.0,949.0,3.0,134.0,57.0,0.0,14.0,0.0,0.0,43.66,3.0,5.0,3.0
Jake Locker,TEN,QB,23.0,5.0,0.0,0.0,0.0,542.0,4.0,66.0,56.0,1.0,8.0,0.0,0.0,49.28,0.0,0.0,0.0
Mike Thomas,JAX,WR,24.0,15.0,13.0,91.0,44.0,0.0,0.0,0.0,11.0,0.0,3.0,415.0,1.0,92.6,0.0,1.0,0.0
Kenny Britt,TEN,WR,23.0,3.0,3.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,3.0,61.9,0.0,1.0,1.0
Dallas Clark,IND,TE,32.0,11.0,10.0,65.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2.0,79.2,0.0,1.0,1.0
Jeff King,ARI,TE,28.0,16.0,10.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,3.0,72.1,0.0,0.0,0.0
Matt Flynn,GNB,QB,26.0,5.0,1.0,0.0,0.0,518.0,6.0,49.0,-6.0,1.0,13.0,0.0,0.0,44.12,2.0,1.0,1.0
Marcedes Lewis,JAX,TE,27.0,15.0,15.0,85.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,85.0,0.0,0.0,0.0
Vincent Brown,SDG,WR,22.0,14.0,4.0,40.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,2.0,63.9,0.0,0.0,0.0
Dane Sanzenbacher,CHI,WR,23.0,16.0,1.0,54.0,27.0,0.0,0.0,0.0,-4.0,0.0,1.0,276.0,3.0,72.19999999999997,0.0,0.0,0.0
Kyle Williams,SFO,WR,23.0,13.0,1.0,31.0,20.0,0.0,0.0,0.0,32.0,0.0,2.0,241.0,3.0,65.3,0.0,2.0,0.0
Earl Bennett,CHI,WR,24.0,11.0,4.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,1.0,66.1,0.0,1.0,1.0
Randall Cobb,GNB,WR,21.0,15.0,0.0,31.0,25.0,0.0,0.0,1.0,5.0,0.0,2.0,375.0,1.0,63.0,0.0,3.0,3.0
Daniel Fells,DEN,TE,28.0,16.0,15.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,3.0,60.6,0.0,2.0,1.0
Jeremy Kerley,NYJ,WR,23.0,14.0,1.0,47.0,29.0,41.0,0.0,1.0,28.0,0.0,5.0,314.0,1.0,68.83999999999999,0.0,3.0,1.0
Chris Ivory,NOR,RB,23.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,374.0,1.0,79.0,0.0,0.0,43.4,0.0,0.0,0.0
Javon Ringer,TEN,RB,24.0,12.0,0.0,36.0,28.0,0.0,0.0,0.0,185.0,1.0,59.0,187.0,0.0,69.2,0.0,1.0,1.0
Kyle Rudolph,MIN,TE,22.0,15.0,8.0,39.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,3.0,68.9,0.0,0.0,0.0
Brad Smith,BUF,WR,28.0,15.0,5.0,42.0,23.0,0.0,0.0,1.0,87.0,1.0,20.0,240.0,1.0,65.7,1.0,0.0,0.0
Donte' Stallworth,WAS,WR,31.0,11.0,0.0,38.0,22.0,0.0,0.0,0.0,1.0,0.0,2.0,309.0,2.0,65.0,0.0,0.0,0.0
Devin Hester,CHI,WR,29.0,16.0,8.0,56.0,26.0,0.0,0.0,0.0,-6.0,0.0,1.0,369.0,1.0,68.30000000000001,0.0,5.0,0.0
Charles Clay,MIA,RB,22.0,14.0,9.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,3.0,57.3,0.0,0.0,0.0
Emmanuel Sanders,PIT,WR,24.0,11.0,0.0,43.0,22.0,15.0,0.0,1.0,0.0,0.0,0.0,288.0,2.0,63.40000000000001,0.0,0.0,0.0
Chaz Schilens,OAK,WR,26.0,15.0,5.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,2.0,62.1,0.0,0.0,0.0
Vince Young,PHI,QB,28.0,6.0,3.0,0.0,0.0,866.0,4.0,114.0,79.0,0.0,18.0,0.0,0.0,40.54,9.0,2.0,0.0
Kregg Lumpkin,TAM,RB,27.0,16.0,0.0,53.0,41.0,0.0,0.0,0.0,105.0,0.0,31.0,291.0,0.0,80.6,0.0,0.0,0.0
Evan Royster,WAS,RB,24.0,6.0,2.0,14.0,9.0,0.0,0.0,0.0,328.0,0.0,56.0,68.0,0.0,48.6,0.0,0.0,0.0
Montario Hardesty,CLE,RB,24.0,10.0,4.0,21.0,14.0,0.0,0.0,0.0,266.0,0.0,88.0,122.0,0.0,52.8,0.0,1.0,0.0
Jason Snelling,ATL,RB,28.0,15.0,0.0,32.0,26.0,0.0,0.0,0.0,151.0,0.0,44.0,179.0,1.0,65.0,0.0,0.0,0.0
Danny Ware,NYG,RB,26.0,16.0,1.0,37.0,27.0,0.0,0.0,0.0,163.0,0.0,46.0,170.0,0.0,60.3,0.0,0.0,0.0
Kellen Clemens,STL,QB,28.0,3.0,3.0,1.0,0.0,546.0,2.0,91.0,37.0,1.0,6.0,0.0,0.0,37.54,1.0,2.0,0.0
Riley Cooper,PHI,WR,24.0,16.0,3.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1.0,53.5,0.0,0.0,0.0
Delanie Walker,SFO,TE,27.0,15.0,7.0,35.0,19.0,0.0,0.0,0.0,5.0,0.0,3.0,198.0,3.0,57.3,0.0,1.0,0.0
Keiland Williams,DET,RB,25.0,15.0,0.0,8.0,8.0,0.0,0.0,0.0,195.0,2.0,58.0,62.0,0.0,43.7,0.0,2.0,1.0
Jacoby Ford,OAK,WR,24.0,8.0,3.0,33.0,19.0,0.0,0.0,0.0,31.0,0.0,4.0,279.0,1.0,54.0,0.0,3.0,1.0
Earnest Graham,TAM,RB,31.0,7.0,2.0,31.0,26.0,0.0,0.0,0.0,206.0,0.0,37.0,163.0,0.0,62.9,0.0,1.0,0.0
Louis Murphy,OAK,WR,24.0,11.0,1.0,33.0,15.0,0.0,0.0,0.0,69.0,1.0,6.0,241.0,0.0,52.0,0.0,0.0,0.0
Jerricho Cotchery,PIT,WR,29.0,13.0,0.0,30.0,16.0,0.0,0.0,0.0,3.0,0.0,1.0,237.0,2.0,52.0,0.0,0.0,0.0
Knowshon Moreno,DEN,RB,24.0,7.0,2.0,15.0,11.0,0.0,0.0,0.0,179.0,0.0,37.0,101.0,1.0,43.0,0.0,1.0,1.0
Seneca Wallace,CLE,QB,31.0,6.0,3.0,1.0,1.0,567.0,2.0,107.0,70.0,0.0,7.0,21.0,0.0,34.78,2.0,1.0,1.0
Leon Washington,SEA,RB,29.0,16.0,1.0,14.0,10.0,0.0,0.0,0.0,248.0,1.0,53.0,48.0,0.0,43.6,0.0,2.0,1.0
Jarett Dillard,JAX,WR,26.0,14.0,5.0,50.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1.0,62.2,0.0,1.0,1.0
Tashard Choice,3TM,RB,27.0,13.0,1.0,30.0,19.0,0.0,0.0,0.0,152.0,1.0,57.0,124.0,0.0,48.6,0.0,6.0,2.0
Todd Heap,ARI,TE,31.0,10.0,4.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,1.0,58.3,0.0,0.0,0.0
Chad Johnson,NWE,WR,33.0,15.0,3.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,1.0,48.6,0.0,0.0,0.0
Lance Kendricks,STL,TE,23.0,15.0,10.0,58.0,28.0,0.0,0.0,0.0,-8.0,0.0,1.0,352.0,0.0,60.40000000000001,0.0,1.0,1.0
James Casey,HOU,RB,27.0,14.0,7.0,24.0,18.0,0.0,0.0,0.0,11.0,0.0,1.0,260.0,1.0,51.1,0.0,0.0,0.0
Justin Forsett,SEA,RB,26.0,16.0,0.0,34.0,23.0,0.0,0.0,0.0,145.0,1.0,46.0,128.0,0.0,56.3,0.0,0.0,0.0
Jordan Norwood,CLE,WR,25.0,14.0,4.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,1.0,55.8,0.0,1.0,0.0
Matt Willis,DEN,WR,27.0,16.0,0.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1.0,50.7,0.0,2.0,0.0
Mewelde Moore,PIT,RB,29.0,12.0,0.0,14.0,11.0,0.0,0.0,0.0,157.0,0.0,22.0,104.0,1.0,41.1,0.0,2.0,1.0
Naaman Roosevelt,BUF,WR,24.0,10.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,47.7,0.0,0.0,0.0
Jonathan Baldwin,KAN,WR,22.0,11.0,3.0,52.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1.0,52.4,0.0,0.0,0.0
Patrick Crayton,SDG,WR,32.0,14.0,1.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,1.0,51.8,0.0,2.0,1.0
Derek Hagan,2TM,WR,27.0,10.0,3.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,1.0,55.2,0.0,0.0,0.0
Leonard Pope,KAN,TE,28.0,16.0,10.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,1.0,54.7,0.0,0.0,0.0
Brian Leonard,CIN,RB,27.0,13.0,0.0,31.0,22.0,0.0,0.0,0.0,85.0,0.0,17.0,210.0,0.0,51.5,0.0,0.0,0.0
Mike Williams,SEA,WR,27.0,12.0,10.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,47.6,0.0,0.0,0.0
Jed Collins,NOR,RB,25.0,16.0,11.0,14.0,11.0,0.0,0.0,0.0,4.0,2.0,4.0,50.0,2.0,40.4,0.0,0.0,0.0
Ted Ginn,SFO,WR,26.0,14.0,3.0,33.0,19.0,0.0,0.0,0.0,68.0,0.0,8.0,220.0,0.0,47.8,0.0,0.0,0.0
Andrew Hawkins,CIN,WR,25.0,13.0,0.0,34.0,23.0,0.0,0.0,0.0,25.0,0.0,5.0,263.0,0.0,51.8,0.0,0.0,0.0
Donald Jones,BUF,WR,24.0,8.0,7.0,46.0,23.0,0.0,0.0,0.0,2.0,0.0,1.0,231.0,1.0,52.3,0.0,0.0,0.0
Caleb Hanie,CHI,QB,26.0,6.0,4.0,0.0,0.0,613.0,3.0,102.0,98.0,0.0,13.0,0.0,0.0,28.32,9.0,1.0,0.0
Josh Morgan,SFO,WR,26.0,5.0,5.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,1.0,43.0,0.0,0.0,0.0
Ryan Torain,WAS,RB,25.0,8.0,4.0,9.0,6.0,0.0,0.0,0.0,200.0,1.0,59.0,23.0,0.0,34.3,0.0,1.0,0.0
Chastin West,JAX,WR,24.0,12.0,1.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,2.0,41.3,0.0,0.0,0.0
Joe McKnight,NYJ,RB,23.0,15.0,0.0,18.0,13.0,0.0,0.0,0.0,134.0,0.0,43.0,139.0,0.0,36.3,0.0,3.0,2.0
Randy McMichael,SDG,TE,32.0,16.0,14.0,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,57.1,0.0,0.0,0.0
Tyler Palko,KAN,QB,28.0,6.0,4.0,0.0,0.0,796.0,2.0,134.0,15.0,0.0,5.0,0.0,0.0,25.340000000000003,7.0,1.0,1.0
Greg Salas,STL,WR,23.0,6.0,0.0,38.0,27.0,0.0,0.0,0.0,8.0,0.0,1.0,264.0,0.0,52.2,0.0,3.0,1.0
Derrick Ward,HOU,RB,31.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,154.0,2.0,45.0,0.0,0.0,27.4,0.0,0.0,0.0
Eddie Royal,DEN,WR,25.0,12.0,8.0,50.0,19.0,0.0,0.0,0.0,48.0,0.0,7.0,155.0,1.0,45.3,0.0,0.0,0.0
Kerry Collins,IND,QB,39.0,3.0,3.0,0.0,0.0,481.0,2.0,98.0,-1.0,0.0,2.0,0.0,0.0,19.14,1.0,4.0,3.0
Deji Karim,JAX,RB,25.0,12.0,0.0,19.0,14.0,0.0,0.0,0.0,130.0,0.0,63.0,120.0,0.0,39.0,0.0,1.0,0.0
Le'Ron McClain,KAN,RB,27.0,16.0,10.0,22.0,14.0,0.0,0.0,0.0,51.0,1.0,15.0,82.0,1.0,39.3,0.0,0.0,0.0
Josh McCown,CHI,QB,32.0,3.0,2.0,0.0,0.0,414.0,2.0,55.0,68.0,0.0,12.0,0.0,0.0,23.36,4.0,2.0,0.0
Austin Pettis,STL,WR,23.0,12.0,3.0,48.0,27.0,0.0,0.0,0.0,-6.0,0.0,1.0,256.0,0.0,52.0,0.0,2.0,0.0
Anthony Armstrong,WAS,WR,28.0,14.0,2.0,27.0,7.0,0.0,0.0,0.0,19.0,0.0,2.0,103.0,2.0,31.2,0.0,0.0,0.0
Jacob Tamme,IND,TE,26.0,16.0,5.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,42.7,0.0,0.0,0.0
Darrel Young,WAS,RB,24.0,13.0,8.0,19.0,15.0,0.0,0.0,0.0,33.0,1.0,6.0,146.0,0.0,38.9,0.0,0.0,0.0
Zach Miller,SEA,TE,26.0,15.0,15.0,44.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,48.3,0.0,0.0,0.0
Craig Stevens,TEN,TE,27.0,15.0,11.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1.0,31.6,0.0,0.0,0.0
Chester Taylor,ARI,RB,32.0,12.0,1.0,24.0,14.0,0.0,0.0,0.0,77.0,1.0,20.0,91.0,0.0,36.8,0.0,0.0,0.0
Curtis Brinkley,SDG,RB,26.0,10.0,1.0,9.0,7.0,0.0,0.0,0.0,101.0,1.0,30.0,41.0,0.0,27.2,0.0,0.0,0.0
A.J. Feeley,STL,QB,34.0,5.0,3.0,0.0,0.0,548.0,1.0,97.0,4.0,0.0,3.0,0.0,0.0,20.32,2.0,3.0,1.0
Clay Harbor,PHI,TE,24.0,16.0,3.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,35.3,0.0,0.0,0.0
Anthony Dixon,SFO,RB,24.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,87.0,2.0,29.0,6.0,0.0,22.3,0.0,0.0,0.0
T.J. Houshmandzadeh,OAK,WR,34.0,9.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1.0,31.6,0.0,0.0,0.0
Ronnie Brown,PHI,RB,30.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,136.0,1.0,42.0,0.0,0.0,17.6,0.0,1.0,1.0
Jacob Hester,SDG,RB,26.0,16.0,3.0,18.0,12.0,0.0,0.0,0.0,90.0,0.0,28.0,48.0,1.0,31.8,0.0,2.0,0.0
Alex Smith,CLE,TE,29.0,14.0,4.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,33.1,0.0,0.0,0.0
Braylon Edwards,SFO,WR,28.0,9.0,5.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,33.1,0.0,0.0,0.0
Leonard Hankerson,WAS,WR,23.0,4.0,2.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,29.3,0.0,0.0,0.0
Alfonso Smith,ARI,RB,24.0,15.0,0.0,5.0,3.0,0.0,0.0,0.0,102.0,1.0,30.0,21.0,0.0,21.3,0.0,0.0,0.0
Steve Smith,PHI,WR,26.0,9.0,1.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1.0,29.4,0.0,1.0,0.0
Jesse Holley,DAL,WR,27.0,16.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,23.9,0.0,0.0,0.0
Josh Johnson,TAM,QB,25.0,9.0,1.0,2.0,0.0,246.0,1.0,36.0,67.0,0.0,11.0,0.0,0.0,14.54,2.0,1.0,1.0
Ricardo Lockette,SEA,WR,25.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,18.5,0.0,0.0,0.0
Derrick Mason,2TM,WR,37.0,12.0,2.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,36.0,0.0,0.0,0.0
Kevin Ogletree,DAL,WR,24.0,14.0,1.0,26.0,15.0,0.0,0.0,0.0,3.0,0.0,2.0,164.0,0.0,29.7,0.0,1.0,1.0
Matt Spaeth,CHI,TE,28.0,15.0,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,24.0,0.0,0.0,0.0
Dion Lewis,PHI,RB,21.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,1.0,23.0,-3.0,0.0,14.9,0.0,1.0,1.0
John Phillips,DAL,WR,24.0,16.0,7.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,31.1,0.0,0.0,0.0
Phillip Tanner,DAL,RB,23.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,76.0,1.0,22.0,19.0,0.0,17.5,0.0,0.0,0.0
